num,FSDB,moTagL,moTagR,tState,brand,moPITTag,season,moDay,moMn,moYear,moAge,arrivalDate,sex,pupBM,day,month,year,event
1545,F11859,Y5981-TH,Y5981-TH,--,,041781E32B,2018,,,2011,6,04/12/2017,M,3.6,5,12,2017,2
1546,F11860,Y5982,Y5982,++,,041781F4DE,2012,,,2011,0,,,,,,2011,1
1547,F11861,Y5984,Y5984,++,,041781DB35,2012,,,2011,0,,,,,,2011,1
1548,F11862,Y5985,Y5985,++,,417820676,2012,,,2011,0,,,,,,2011,1
1548,F11862,Y5985,Y5985,++,,417820676,2014,,,2011,2,,,,,,2013,5
1549,F11571,Y5986,Y5986,++,,417067033,2012,11,12,2011,0,11/12/2011,,,,,2011,1
1550,F11333,Y5987,Y5987,++,,041781F5DB,2012,25,11,2011,0,25/11/2011,,,,,2011,1
1551,F11863,Y5989,Y5989,++,,041781DDA0,2012,,,2011,0,,,,,,2011,1
1552,F11864,Y5990,Y5990,++,,04178205BE,2012,,,2011,0,,,,,,2011,1
1553,F11867,Y5993,Y5993,++,,041781C44A,2012,,,2011,0,,,,,,2011,1
1554,F11501,,,,,041781D1E7,2012,6,12,2011,0,06/12/2011,,,,,2011,1
1554,F11501,,,,,041781D1E7,2016,6,12,2011,4,27/12/2015,M,3.7,28,12,2015,3
1554,F11501,,,,,041781D1E7,2017,6,12,2011,5,28/12/2016,,,,,2016,5
1554,F11501,,,,,041781D1E7,2019,6,12,2011,7,05/12/2018,,,,,2018,5
1554,F11501,,,,,041781D1E7,2020,6,12,2011,8,16/12/2019,M,6.1,19,12,2019,2
1554,F11501,,,,,041781D1E7,2022,6,12,2011,10,06/12/2021,,,,,2021,5
1554,F11501,,,,,041781D1E7,2023,6,12,2011,11,11/12/2022,F,4.75,13,12,2022,4
1555,F11433,,,,,041781D8FA,2012,30,11,2011,0,30/11/2011,,,,,2011,1
1555,F11433,,,,,041781D8FA,2017,30,11,2011,5,15/12/2016,F,4.7,15,12,2016,2
1555,F11433,,,,,041781D8FA,2018,30,11,2011,6,04/12/2017,F,4.9,6,12,2017,2
1556,F11594,,,,,041708283A,2012,13,12,2011,0,13/12/2011,,,,,2011,1
1556,F11594,,,,,041708283A,2015,13,12,2011,3,04/01/2015,,,,,2014,5
1556,F11594,,,,,041708283A,2016,13,12,2011,4,24/12/2015,M,4.9,25,12,2015,3
1556,F11594,,,,,041708283A,2017,13,12,2011,5,20/12/2016,F,4.1,21,12,2016,2
1556,F11594,,,,,041708283A,2018,13,12,2011,6,13/12/2017,M,5.2,14,12,2017,2
1556,F11594,,,,,041708283A,2019,13,12,2011,7,11/12/2018,M,5.3,12,12,2018,2
1556,F11594,,,,,041708283A,2020,13,12,2011,8,10/12/2019,F,4.6,11,12,2019,2
1556,F11594,,,,,041708283A,2022,13,12,2011,10,08/12/2021,F,4.4,8,12,2021,2
1556,F11594,,,,,041708283A,2023,13,12,2011,11,07/12/2022,F,5.05,8,12,2022,2
1556,F11594,,,,,041708283A,2024,13,12,2011,12,05/12/2023,,,7,12,2023,4
1556,F11594,,,,,041708283A,2025,13,12,2011,13,05/12/2024,,,,,2024,5
1557,F12180,R5606,R5606,++,,0417D150D1,2013,14,12,2012,0,14/12/2012,,,,,2012,1
1558,F12090,R5610,R5610,++,,0417D13439,2013,6,12,2012,0,06/12/2012,,,,,2012,1
1559,F12225,R5612,R5612,++,,0417D1518B,2013,17,12,2012,0,17/12/2012,,,,,2012,1
1560,F12257,R5613,R5613,++,,0417D16F94,2013,,,2012,0,,,,,,2012,1
1560,F12257,R5613-TH,R5613-TH,--,,0417D16F94,2018,,,2012,5,17/12/2017,M,5.3,17,12,2017,2
1560,F12257,R5613-TH,R5613-TH,--,,0417D16F94,2019,,,2012,6,25/12/2018,F,3.5,25,12,2018,2
1560,F12257,R5613-TH,R5613-TH,--,,0417D16F94,2020,,,2012,7,13/12/2019,F,5,17,12,2019,2
1560,F12257,R5613-TH,R5613-TH,--,,0417D16F94,2021,,,2012,8,05/12/2020,F,4.25,7,12,2020,2
1561,F12258,R5614,R5614,++,,0417D16ABD,2013,,,2012,0,,,,,,2012,1
1562,F12173,R5617,R5617,++,,0417D14584,2013,12,12,2012,0,12/12/2012,,,,,2012,1
1563,F12499,R5618,R5618,++,,0417D141FD,2013,29,12,2012,0,29/12/2012,,,,,2012,1
1564,F12260,R5619,R5619,++,,0417D16B09,2013,,,2012,0,,,,,,2012,1
1565,F12263,R5624,R5624,++,,0417D152F9,2013,,,2012,0,,,,,,2012,1
1566,F12264,R5625,R5625,++,,0417D16490,2013,,,2012,0,,,,,,2012,1
1567,F12265,R5627,R5627,++,,0417D16CF1,2013,,,2012,0,,,,,,2012,1
1568,F12483,R5628,R5628,++,,0417D15311,2013,25,12,2012,0,25/12/2012,,,,,2012,1
1569,F12361,R5631,R5631,++,,0417D159F6,2013,,,2012,0,,,,,,2012,1
1570,F12269,R5633,R5633,++,,0417D130BB,2013,,,2012,0,,,,,,2012,1
1571,F12270,R5634,R5634,++,,0417D15179,2013,,,2012,0,,,,,,2012,1
1571,F12270,R5634,R5634-TH,+-,,0417D15179,2018,,,2012,5,10/12/2017,,,,,2017,5
1571,F12270,R5634,R5634-TH,+-,,0417D15179,2019,,,2012,6,18/12/2018,M,4.5,19,12,2018,2
1571,F12270,R5634,R5634-TH,+-,,0417D15179,2020,,,2012,7,10/12/2019,M,4.5,11,12,2019,2
1571,F12270,R5634,R5634-TH,+-,,0417D15179,2021,,,2012,8,19/12/2020,F,3.7,20,12,2020,2
1572,F12271,R5635,R5635,++,,0417D12BB2,2013,,,2012,0,,,,,,2012,1
1573,F12053,R5636,R5636,++,,0417D17BF8,2013,2,12,2012,0,02/12/2012,,,,,2012,1
1574,F12186/F12273,,,,,0417D14768,2013,13,12,2012,0,13/12/2012,,,,,2012,1
1574,F12186/F12273,R5639,R5639,++,,0417D14768/0417D14B93,2013,13,12,2012,0,29/01/2013,,,,,2012,11
1575,F12274,R5640,R5640,++,,0417D13D96,2013,,,2012,0,,,,,,2012,1
1576,F12275,R5641,R5641,++,,0417D1665E,2013,,,2012,0,,,,,,2012,1
1577,F12277,R5643,R5643,++,,0417D15CC6,2013,,,2012,0,,,,,,2012,1
1578,F12211,R5647,R5647,++,,0417D12DAA,2013,18,12,2012,0,18/12/2012,,,,,2012,1
1579,F12280,R5648,R5648,++,,,2013,,,2012,0,,,,,,2012,1
1580,F12507,R5649,R5649,++,,0417D13770,2013,5,1,2013,0,05/01/2013,,,,,2012,1
1581,F12158,R5651,R5651,++,,0417D17C4E,2013,11,12,2012,0,11/12/2012,,,,,2012,1
1582,F12129,R5654,R5654,++,,0417D14D44,2013,8,12,2012,0,08/12/2012,,,,,2012,1
1583,F12195,R5656,R5656,++,,0417D170F7,2013,14,12,2012,0,14/12/2012,,,,,2012,1
1584,F12037,R5657,R5657,++,,041781C056,2013,1,12,2012,0,01/12/2012,,,,,2012,1
1585,F12108,R5658,R5658,++,,041781B0A4,2013,8,12,2012,0,08/12/2012,,,,,2012,1
1586,F11977,R5661,R5661,++,,041781F725,2013,19,11,2012,0,19/11/2012,,,,,2012,1
1586,F11977,R5661,R5661-TH,+-,,041781F725,2017,19,11,2012,4,27/12/2016,,,,,2016,5
1587,F11984,R5662,R5662,++,,041708394B,2013,23,11,2012,0,23/11/2012,,,,,2012,1
1588,F11974,R5663,R5663,++,,041781FC11,2013,18,11,2012,0,18/11/2012,,,,,2012,1
1589,F12042,R5665,R5665,++,,041781FE9D,2013,30,11,2012,0,30/11/2012,,,,,2012,1
1590,F12284,R5666,R5666,++,,0417D16F99,2013,,,2012,0,,,,,,2012,1
1591,F12285,R5667,R5667,++,,0417D15FF6,2013,,,2012,0,,,,,,2012,1
1592,F11979,R5671,R5671,++,,041781DB2B,2013,21,11,2012,0,21/11/2012,,,,,2012,1
1593,F12287,R5672,R5672,++,,0417D12B89,2013,,,2012,0,,,,,,2012,1
1594,F12189,R5673,R5673,++,,0417D15998,2013,15,12,2012,0,15/12/2012,,,,,2012,1
1595,F12107,R5674,R5674,++,,041781BCAC,2013,8,12,2012,0,08/12/2012,,,,,2012,1
1595,F12107,R5674,R5674,++,,041781BCAC,2014,8,12,2012,1,17/07/2013,,,,,2013,5
1596,F12122,R5676,R5676,++,,0417D14664,2013,9,12,2012,0,09/12/2012,,,,,2012,1
1596,F12122,R5676-TH,R5676-TH,--,,0417D14664,2019,9,12,2012,6,26/12/2018,,,,,2018,5
1596,F12122,R5676-TH,R5676-TH,--,,0417D14664,2020,9,12,2012,7,08/12/2019,,,,,2019,5
1596,F12122,R5676-TH,R5676-TH,--,,0417D14664,2021,9,12,2012,8,19/12/2020,F,4.35,19,12,2020,3
1596,F12122,R5676-TH,R5676-TH,--,,0417D14664,2022,9,12,2012,9,18/12/2021,,,,,2021,5
1596,F12122,R5676-TH,R5676-TH,--,,0417D14664,2023,9,12,2012,10,02/12/2022,M,5.25,3,12,2022,2
1596,F12122,R5676-TH,R5676-TH,--,,0417D14664,2024,9,12,2012,11,10/12/2023,,,10,12,2023,4
1597,F12288,R5677,R5677,++,,0417D147F4,2013,,,2012,0,,,,,,2012,1
1598,F12289,R5678,R5678,++,,0417D169D0,2013,,,2012,0,,,,,,2012,1
1599,F12044,R5680,R5680,++,,0417D15151,2013,2,12,2012,0,02/12/2012,,,,,2012,1
1600,F12192,R5681,R5681,++,,0417D17BAD,2013,16,12,2012,0,16/12/2012,,,,,2012,1
1601,F12290,R5682,R5682,++,,0417D13B12,2013,,,2012,0,,,,,,2012,1
1602,F12031,R5685,R5685,++,,041781C32D,2013,1,12,2012,0,01/12/2012,,,,,2012,1
1603,F12069,R5689,R5689,++,,0417D1370B,2013,4,12,2012,0,04/12/2012,,,,,2012,1
1604,F12293,R5691,R5691,++,,0417D15575,2013,,,2012,0,,,,,,2012,1
1605,F12132,R5692,R5692,++,,0417D15694,2013,12,12,2012,0,12/12/2012,,,,,2012,1
1605,F12132,R5692-TH,R5692,-+,,0417D15694,2016,12,12,2012,3,06/01/2016,,,,,2015,5
1605,F12132,R5692-TH,R5692,-+,,0417D15694,2018,12,12,2012,5,08/12/2017,M,4.7,9,12,2017,3
1605,F12132,R5692-TH,R5692,-+,,0417D15694,2019,12,12,2012,6,27/12/2018,,,,,2018,5
1605,F12132,R5692-TH,R5692,-+,,0417D15694,2020,12,12,2012,7,03/12/2019,M,5.2,4,12,2019,2
1605,F12132,R5692-TH,R5692,-+,,0417D15694,2021,12,12,2012,8,24/12/2020,M,3.6,24,12,2020,2
1605,F12132,R5692-TH,R5692,-+,,0417D15694,2022,12,12,2012,9,19/12/2021,,,,,2021,5
1605,F12132,R5692-TH,R5692,-+,,0417D15694,2023,12,12,2012,10,07/12/2022,,,,,2022,5
1605,F12132,R5692-TH,R5692,-+,,0417D15694,2024,12,12,2012,11,05/12/2023,,,5,12,2023,4
1605,F12132,R5692-TH,R5692,-+,,0417D15694,2025,12,12,2012,12,29/11/2024,M,5.2,1,12,2024,4
1606,F12294,R5693,R5693,++,,0417D12FB3,2013,,,2012,0,,,,,,2012,1
1607,F12019,R5696,R5696,++,,0417D1781E,2013,29,11,2012,0,29/11/2012,,,,,2012,1
1608,F11990,R5698,R5698,++,,04178200C7,2013,24,11,2012,0,24/11/2012,,,,,2012,1
1609,F12062,R5700,R5700,++,,0417D1694C,2013,2,12,2012,0,02/12/2012,,,,,2012,1
1610,F12013,R5702,R5702,++,,0417D148B3,2013,29,11,2012,0,29/11/2012,,,,,2012,1
1610,F12013,R5702-TH,R5702-TH,--,,0417D148B3,2018,29,11,2012,5,04/12/2017,F,4.2,5,12,2017,3
1610,F12013,R5702-TH,R5702-TH,--,,0417D148B3,2020,29,11,2012,7,30/11/2019,M,5.2,1,12,2019,2
1610,F12013,R5702-TH,R5702-TH,--,,0417D148B3,2021,29,11,2012,8,02/12/2020,M,4.7,3,12,2020,2
1610,F12013,R5702-TH,R5702-TH,--,,0417D148B3,2022,29,11,2012,9,02/12/2021,M,5.1,3,12,2021,4
1610,F12013,R5702-TH,R5702-TH,--,,0417D148B3,2023,29,11,2012,10,26/11/2022,F,4.9,27,11,2022,2
1610,F12013,R5702-TH,R5702-TH,--,,0417D148B3,2024,29,11,2012,11,24/11/2023,M,6,25,11,2023,4
1611,F12297,R5703,R5703,++,,0417D17D7E,2013,,,2012,0,,,,,,2012,1
1612,F12299,R5709,R5709,++,,0417D161E6,2013,,,2012,0,,,,,,2012,1
1613,F12301,R5711,R5711,++,,0417D1500B,2013,,,2012,0,,,,,,2012,1
1614,F12127,R5712,R5712,++,,0417D12F01,2013,10,12,2012,0,10/12/2012,,,,,2012,1
1615,F12049,R5713,R5713,++,,0417D14933,2013,1,12,2012,0,01/12/2012,,,,,2012,1
1616,F12303,R5717,R5717,++,,0417D1428C,2013,,,2012,0,,,,,,2012,1
1617,F12104,R5719,R5719,++,,041781B0A5,2013,8,12,2012,0,08/12/2012,,,,,2012,1
1618,F12005,R5720,R5720,++,,0417D179B2,2013,27,11,2012,0,27/11/2012,,,,,2012,1
1619,F12124,R5721,R5721,++,,0417D12FFD,2013,9,12,2012,0,09/12/2012,,,,,2012,1
1620,F12304,R5722,R5722,++,,0417D171D5,2013,,,2012,0,,,,,,2012,1
1621,F12305,R5724,R5724,++,,0417D1719D,2013,,,2012,0,,,,,,2012,1
1622,F12241,R5725,R5725,++,,0417D13B2C,2013,19,12,2012,0,19/12/2012,,,,,2012,1
1623,F12307,R5729,R5729,++,,0417D16C15,2013,,,2012,0,,,,,,2012,1
1624,F12020,R5730,R5730,++,,041781FAE2,2013,30,11,2012,0,30/11/2012,,,,,2012,1
1625,F12334,R5734,R5734,++,,0417D1649A,2013,,,2012,0,,,,,,2012,1
1626,F12308,R5737,R5737,++,,0417D12F3D,2013,,,2012,0,,,,,,2012,1
1627,F12309,R5738,R5738,++,,0417D12C7E,2013,,,2012,0,,,,,,2012,1
1628,F11981,R5741,R5741,++,,041781B277,2013,22,11,2012,0,22/11/2012,,,,,2012,1
1629,F12462,R5746,R5746,++,,0417D1715E,2013,23,12,2012,0,23/12/2012,,,,,2012,1
1630,F12036,R5749,R5749,++,,041781FF49,2013,30,11,2012,0,30/11/2012,,,,,2012,1
1631,F12109,R5754,R5754,++,,0417D12EBC,2013,8,12,2012,0,08/12/2012,,,,,2012,1
1632,F12054,R5755,R5755,++,,0417D13E33,2013,2,12,2012,0,02/12/2012,,,,,2012,1
1632,F12054,R5755-TH,R5755,-+,,0417D13E33,2016,2,12,2012,3,13/01/2016,,,,,2015,5
1632,F12054,R5755-TH,R5755-TH,--,,0417D13E33,2025,2,12,2012,12,25/11/2024,,,,,2024,5
1633,F12157,R5757,R5757,++,,0417D15B45,2013,12,12,2012,0,12/12/2012,,,,,2012,1
1634,F12313,R5758,R5758,++,,0417D15704,2013,,,2012,0,,,,,,2012,1
1635,F12156,R5759,R5759,++,,0417D16B66,2013,12,12,2012,0,12/12/2012,,,,,2012,1
1635,F12156,R5759,R5759-TH,+-,,0417D16B66,2016,12,12,2012,3,01/01/2016,,,,,2015,5
1635,F12156,R5759-TH,R5759-TH,--,,0417D16B66,2018,12,12,2012,5,21/12/2017,,,,,2017,5
1635,F12156,R5759-TH,R5759-TH,--,,0417D16B66,2019,12,12,2012,6,28/12/2018,,,,,2018,5
1635,F12156,R5759-TH,R5759-TH,--,,0417D16B66,2020,12,12,2012,7,22/12/2019,M,5.3,22,12,2019,2
1635,F12156,R5759-TH,R5759-TH,--,,0417D16B66,2021,12,12,2012,8,16/12/2020,M,5.3,17,12,2020,2
1635,F12156,R5759-TH,R5759-TH,--,,0417D16B66,2022,12,12,2012,9,20/12/2021,F,4.4,21,12,2021,2
1635,F12156,R5759-TH,R5759-TH,--,,0417D16B66,2023,12,12,2012,10,08/12/2022,F,4.7,9,12,2022,2
1635,F12156,R5759-TH,R5759-TH,--,,0417D16B66,2024,12,12,2012,11,09/12/2023,,,9,12,2023,4
1635,F12156,R5759-TH,R5759-TH,--,,0417D16B66,2025,12,12,2012,12,11/12/2024,M,4.9,11,12,2024,4
1636,F12105,R5760,R5760,++,,041781E603,2013,7,12,2012,0,07/12/2012,,,,,2012,1
1637,F12314,R5763,R5763,++,,0417D1663E,2013,,,2012,0,,,,,,2012,1
1638,F12249,R5765,R5765,++,,0417D17A5A,2013,20,12,2012,0,20/12/2012,,,,,2012,1
1639,F12315,R5766,R5766,++,,0417D12FE1,2013,,,2012,0,,,,,,2012,1
1640,F12117,R5767,R5767,++,,0417D13A53,2013,8,12,2012,0,08/12/2012,,,,,2012,1
1641,F12160,R5768,R5768,++,,0417D167A2,2013,11,12,2012,0,11/12/2012,,,,,2012,1
1642,F12102,R5772,R5772,++,,0417D159EB,2013,6,12,2012,0,06/12/2012,,,,,2012,1
1643,F12134,R5776,R5776,++,,0417D17741,2013,10,12,2012,0,10/12/2012,,,,,2012,1
1644,F12167,R5777,R5777,++,,0417D14E39,2013,12,12,2012,0,12/12/2012,,,,,2012,1
1645,F12023,R5778,R5778,++,,041781ECA9,2013,30,11,2012,0,30/11/2012,,,,,2012,1
1645,F12023,R5778-TH,R5778-TH,--,,041781ECA9,2019,30,11,2012,6,26/12/2018,,,,,2018,5
1646,F12170,R5780,R5780,++,,0417D171EE,2013,12,12,2012,0,12/12/2012,,,,,2012,1
1647,F12221,R5781,R5781,++,,0417D16BC3,2013,17,12,2012,0,17/12/2012,,,,,2012,1
1648,F12201,R5782,R5782,++,,0417D1414C,2013,16,12,2012,0,16/12/2012,,,,,2012,1
1648,F12201,R5782-TH,R5782-TH,++,,0417D1414C,2019,16,12,2012,6,02/01/2019,M,5,5,1,2019,2
1648,F12201,R5782-TH,R5782-TH,++,,0417D1414C,2020,16,12,2012,7,17/12/2019,F,4.9,19,12,2019,2
1648,F12201,R5782-TH,R5782-TH,++,,0417D1414C,2021,16,12,2012,8,20/12/2020,,,,,2020,5
1648,F12201,R5782-TH,R5782-TH,++,,0417D1414C,2022,16,12,2012,9,21/12/2021,,,,,2021,5
1649,F12022,R5783,R5783,++,,0417D16BFF,2013,30,11,2012,0,30/11/2012,,,,,2012,1
1650,F12320,R5784,R5784,++,,0417D15006,2013,,,2012,0,,,,,,2012,1
1651,F12094,R5785,R5785,++,,417820076,2013,7,12,2012,0,07/12/2012,,,,,2012,1
1651,F12094,R5785,R5785-TH,+-,,417820076,2016,7,12,2012,3,17/01/2016,,,,,2015,5
1652,F12322,R5787,R5787,++,,0417D13521,2013,,,2012,0,,,,,,2012,1
1653,F12029,R5789,R5789,++,,0417D15855,2013,29,11,2012,0,29/11/2012,,,,,2012,1
1653,F12029,R5789-TH,R5789,-+,,0417D15855,2017,29,11,2012,4,30/12/2016,,,,,2016,5
1654,F11993,R5790,R5790,++,,041781E322,2013,24,11,2012,0,24/11/2012,,,,,2012,1
1655,F12324,R5791,R5791,++,,0417D169C0,2013,,,2012,0,,,,,,2012,1
1656,F11986,R5797,R5797,++,,04170845B5,2013,23,11,2012,0,23/11/2012,,,,,2012,1
1657,F12327,R5801,R5801,++,,0417D16B89,2013,,,2012,0,,,,,,2012,1
1658,F11988,R5802,R5802,++,,041781BB94,2013,23,11,2012,0,23/11/2012,,,,,2012,1
1658,F11988,R5802,R5802,++,,041781BB94,2015,23,11,2012,2,31/01/2015,,,,,2014,5
1658,F11988,R5802,R5802,++,,041781BB94,2016,23,11,2012,3,19/01/2016,,,,,2015,5
1659,F12089,R5804,R5804,++,,0417D13B86,2013,6,12,2012,0,06/12/2012,,,,,2012,1
1660,F12329,R5805,R5805,++,,0417D13325,2013,,,2012,0,,,,,,2012,1
1661,F12330,R5806,R5806,++,,0417D16609,2013,,,2012,0,,,,,,2012,1
1662,F12181,R5807,R5807,++,,0417D15819,2013,14,12,2012,0,14/12/2012,,,,,2012,1
1663,F12332,R5809,R5809,++,,0417D13485,2013,,,2012,0,,,,,,2012,1
1664,F12446,R5811,R5811,++,,0417D15591,2013,21,12,2012,0,21/12/2012,,,,,2012,1
1664,F12446,R5811,R5811,++,,0417D15591,2016,21,12,2012,3,31/12/2015,,,,,2015,5
1664,F12446,R5811,R5811-TH,+-,,0417D15591,2018,21,12,2012,5,15/12/2017,,,,,2017,5
1665,F12337,R5813,R5813,++,,0417D13CDC,2013,,,2012,0,,,,,,2012,1
1666,F12339,R5817,R5817,++,,0417D16284,2013,,,2012,0,,,,,,2012,1
1667,F12493,R5819,R5819,++,,0417D17944,2013,26,12,2012,0,26/12/2012,,,,,2012,1
1668,F12341,R5820,R5820,++,,0417D13D30,2013,,,2012,0,30/01/2013,,,,,2012,1
1668,F12341,R5820-TH,R5820,-+,,0417D13D30,2016,,,2012,3,13/01/2016,,,,,2015,5
1668,F12341,R5820-TH,R5820,-+,,0417D13D30,2017,,,2012,4,19/12/2016,,,,,2016,5
1669,F12342,R5821,R5821,++,,0417D155B2,2013,,,2012,0,,,,,,2012,1
1670,F12066,R5822,R5822,++,,0417D15A8F,2013,3,12,2012,0,03/12/2012,,,,,2012,1
1671,F12343,R5823,R5823,++,,0417D149F9,2013,,,2012,0,,,,,,2012,1
1672,F12344,R5824,R5824,++,,0417D14251,2013,,,2012,0,,,,,,2012,1
1673,F12345,R5826,R5826,++,,0417D1544D,2013,,,2012,0,,,,,,2012,1
1674,F12099,R5827,R5827,++,,0417D17623,2013,7,12,2012,0,07/12/2012,,,,,2012,1
1675,F12209,R5828,R5828,++,,0417D178DA,2013,16,12,2012,0,16/12/2012,,,,,2012,1
1676,F12121,R5829,R5829,++,,0417D15BFF,2013,10,12,2012,0,10/12/2012,,,,,2012,1
1677,F12346,R5830,R5830,++,,0417D158F1,2013,,,2012,0,,,,,,2012,1
1678,F12347,R5831,R5831,++,,0417D177B5,2013,,,2012,0,,,,,,2012,1
1679,F12204,R5833,R5833,++,,0417D17E87,2013,15,12,2012,0,15/12/2012,,,,,2012,1
1680,F12080,R5834,R5834,++,,0417D15EC1,2013,4,12,2012,0,04/12/2012,,,,,2012,1
1681,F11976,R5837,R5837,++,,041781E606,2013,18,11,2012,0,18/11/2012,,,,,2012,1
1682,F12351,R5840,R5840,++,,0417D15D6A,2013,,,2012,0,,,,,,2012,1
1683,F12207,R5846,R5846,++,,0417D16494,2013,16,12,2012,0,16/12/2012,,,,,2012,1
1684,F12354,R5849,R5849,++,,0417D12BC4,2013,,,2012,0,,,,,,2012,1
1685,F12356,R5853,R5853,++,,0417D13B3A,2013,,,2012,0,,,,,,2012,1
1686,F12357,R5854,R5854,++,,0417D13139,2013,,,2012,0,,,,,,2012,1
1687,F12358,R5855,R5855,++,,0417D12F27,2013,,,2012,0,,,,,,2012,1
1688,F12360,R5857,R5857,++,,0417D17652,2013,,,2012,0,,,,,,2012,1
1689,F12362,R5859,R5859,++,,0417D14A6B,2013,,,2012,0,,,,,,2012,1
1690,F12101,R5862,R5862,++,,0417D14987,2013,6,12,2012,0,06/12/2012,,,,,2012,1
1691,F12497,R5865,R5865,++,,0417D13F54,2013,28,12,2012,0,28/12/2012,,,,,2012,1
1692,F12366,R5866,R5866,++,,0417D137A4,2013,,,2012,0,,,,,,2012,1
1693,F12368,R5868,R5868,++,,0417D16853,2013,,,2012,0,,,,,,2012,1
1694,F12373,R5876,R5876,++,,0417D1347A,2013,,,2012,0,,,,,,2012,1
1695,F12375,R5878,R5878,++,,0417D127F9,2013,,,2012,0,,,,,,2012,1
1696,F12460,R5879,R5879,++,,0417D178DF,2013,22,12,2012,0,22/12/2012,,,,,2012,1
1697,F12030,R5880,R5880,++,,417820278,2013,1,12,2012,0,01/12/2012,,,,,2012,1
1698,F12376,R5881,R5881,++,,0417D12AF5,2013,,,2012,0,,,,,,2012,1
1699,F12138,R5882,R5882,++,,0417D169E5,2013,9,12,2012,0,09/12/2012,,,,,2012,1
1699,F12138,R5882-TH,R5882-TH,--,,0417D169E5,2019,9,12,2012,6,12/12/2018,M,4.9,12,12,2018,2
1699,F12138,R5882-TH,R5882-TH,--,,0417D169E5,2020,9,12,2012,7,06/12/2019,M,5.8,7,12,2019,4
1699,F12138,R5882-TH,R5882-TH,--,,0417D169E5,2021,9,12,2012,8,06/12/2020,F,4.9,6,12,2020,3
1700,F12082,R5883,R5883,++,,0417D13F2B,2013,4,12,2012,0,04/12/2012,,,,,2012,1
1701,F12377,R5884,R5884,++,,0417D12E5E,2013,,,2012,0,,,,,,2012,1
1702,F12238,R5886,R5886,++,,0417D160AC,2013,22,12,2012,0,22/12/2012,,,,,2012,1
1703,F12055,R5888,R5888,++,,0417D1429E,2013,3,12,2012,0,03/12/2012,,,,,2012,1
1703,F12055,R5888-TH,R5888-TH,--,,0417D1429E,2018,3,12,2012,5,20/12/2017,M,4.1,21,12,2017,2
1704,F12379,R5891,R5891,++,,0417D17E4F,2013,,,2012,0,,,,,,2012,1
1705,F12381,R5894,R5894,++,,0417D1776C,2013,,,2012,0,,,,,,2012,1
1706,F12382,R5895,R5895,++,,0417D140A3,2013,,,2012,0,,,,,,2012,1
1707,F12135,R5896,R5896,++,,0417D140EA,2013,10,12,2012,0,10/12/2012,,,,,2012,1
1708,F12383,R5897,R5897,++,,0417D12B22,2013,,,2012,0,,,,,,2012,1
1709,F12384,R5898,R5898,++,,0417D139F0,2013,,,2012,0,,,,,,2012,1
1709,F12384,R5898-TH,R5898-TH,--,,0417D139F0,2018,,,2012,5,18/12/2017,F,4.1,19,12,2017,3
1709,F12384,R5898-TH,R5898-TH,--,,0417D139F0,2019,,,2012,6,15/12/2018,F,4.2,16,12,2018,2
1709,F12384,R5898-TH,R5898-TH,--,,0417D139F0,2020,,,2012,7,11/12/2019,F,4.6,12,12,2019,2
1709,F12384,R5898-TH,R5898-TH,--,,0417D139F0,2021,,,2012,8,07/12/2020,F,4.7,9,12,2020,2
1709,F12384,R5898-TH,R5898-TH,--,,0417D139F0,2022,,,2012,9,11/12/2021,M,4.2,13,12,2021,2
1709,F12384,R5898-TH,R5898-TH,--,,0417D139F0,2023,,,2012,10,10/12/2022,F,5.8,13,12,2022,2
1709,F12384,R5898-TH,R5898-TH,--,,0417D139F0,2024,,,2012,11,09/12/2023,,,10,12,2023,3
1710,F12385,R5900,R5900,++,,0417D166D6,2013,,,2012,0,,,,,,2012,1
1711,F12387,R5903,R5903,++,,0417D1314D,2013,,,2012,0,,,,,,2012,1
1712,F12389,R5905,R5905,++,,0417D145AD,2013,,,2012,0,,,,,,2012,1
1713,F12390,R5906,R5906,++,,0417D144B8,2013,,,2012,0,,,,,,2012,1
1714,F12392,R5908,R5908,++,,0417D16378,2013,,,2012,0,,,,,,2012,1
1715,F12396,R5915,R5915,++,,0417D167AF,2013,,,2012,0,,,,,,2012,1
1716,F12398,R5921,R5921,++,,0417D1377C,2013,,,2012,0,,,,,,2012,1
1717,F12010,R5923,R5923,++,,0417D14A2F,2013,28,11,2012,0,28/11/2012,,,,,2012,1
1718,F12400,R5924,R5924,++,,0417D135E0,2013,,,2012,0,,,,,,2012,1
1719,F12176,R5927,R5927,++,,0417D1359B,2013,,,2012,0,,,,,,2012,1
1720,F12401,R5929,R5929,++,,0417D17DD9,2013,,,2012,0,,,,,,2012,1
1721,F12403,R5930,R5930,++,,0417D14AA5,2013,,,2012,0,,,,,,2012,1
1722,F12404,R5931,R5931,++,,0417D14928,2013,,,2012,0,,,,,,2012,1
1723,F12405,R5934,R5934,++,,0417D15176,2013,,,2012,0,,,,,,2012,1
1724,F12408,R5935,R5935,++,,0417D1376F,2013,6,12,2012,0,06/12/2012,,,,,2012,1
1725,F11994,R5938,R5938,++,,0417D15923,2013,26,11,2012,0,26/11/2012,,,,,2012,1
1726,F12411,R5939,R5939,++,,0417D1426A,2013,,,2012,0,,,,,,2012,1
1727,F12413,R5941,R5941,++,,0417D16D08,2013,,,2012,0,,,,,,2012,1
