num,FSDB,moTagL,moTagR,tState,brand,moPITTag,season,moDay,moMn,moYear,moAge,arrivalDate,sex,pupBM,day,month,year,event
99,,W631,W632,++,,,1985,,,1981,3,,M,5.4,23,12,1984,2
99,,W631,W632,++,,,1986,,,1981,4,,M,5.75,17,12,1985,2
99,,W631-TH,W632,-+,,,1987,,,1981,5,,F,5.1,1,12,1986,2
99,,W631-TH,W632,-+,,,1988,,,1981,6,,,,,,1987,5
99,,W631-TH,W632,-+,LTZ,,1989,,,1981,7,27/11/1988,F,6,29,11,1988,2
99,,W631-TH,W632,-+,LTZ,,1990,,,1981,8,07/12/1989,F,5,10,12,1989,2
100,,W633,W634,++,,,1985,,,,,,F,5,21,11,1984,2
100,,W633,W634,++,,,1986,,,,,,,,,,1985,5
100,,W633,W634,++,,,1987,,,,,,,,,,1986,5
100,,W633,W634,++,,,1989,,,,,,,,,,1988,7
100,,W633,W634,++,,,1990,,,,,,,,,,1989,8
101,,W635,W636,++,,,1985,,,,,,F,,11,12,1984,2
101,,W635,W636,++,,,1986,,,,,,,,,,1985,5
101,,W635,W636,++,,,1987,,,,,,M,6,11,12,1986,4
102,,W637,W638,++,,,1985,,,,,,M,6.1,27,12,1984,2
102,,W637,W638,++,,,1986,,,,,,F,5,20,12,1985,2
102,,W637,W638,++,,,1987,,,,,,,,,,1986,5
102,,W637,W638,++,,,1988,,,,,,,,,,1987,5
102,,W637,W638,++,,,1990,,,,,,,,,,1989,8
103,,W639,W640,++,,,1985,,,1980,4,,,,,,1984,5
104,,W639,W640,++,,,1986,,,1980,5,,M,5.65,30,11,1985,2
105,,W639,W640,++,,,1987,,,1980,6,,M,6.6,25,11,1986,4
106,,W639-TH,W640,-+,,,1988,,,1980,7,,F,5.6,3,12,1987,2
107,,W639-TH,W640,-+,L+o,,1989,,,1980,8,04/12/1988,M,6.95,5,12,1988,3
108,,W639-TH,W640,-+,L+o,,1990,,,1980,9,02/12/1989,M,5.4,2,12,1989,4
109,,W639-TH,W640,-+,L+o,,1992,,,1980,11,03/12/1991,,,,,1991,5
110,,W639-TH,W640,-+,L+o,,1993,,,1980,12,10/12/1992,,,,,1992,5
111,,W639-TH,W640,-+,L+o,,1995,,,1980,14,11/12/1994,,,,,1994,5
112,,W641,W642,++,,,1985,,,,,,M,6.8,30,11,1984,2
112,,W641,W642,++,,,1986,,,,,,M,6,28,11,1985,2
112,,W641,W642,++,,,1987,,,,,,F,5.6,28,11,1986,2
113,,W643,W644,++,,,1985,,,,,,,,,,1984,5
113,,W643,W644,++,,,1986,,,,,,F,5,11,12,1985,4
113,,W643,W644,++,,,1987,,,,,,,,,,1986,5
114,F02202,W645,W646,++,,,1985,,,1978,6,,,,,,1984,5
114,F02202,W645,W646,++,,,1986,,,1978,7,,M,5.2,6,12,1985,2
114,F02202,W645,W646,++,,,1987,,,1978,8,,M,5.3,5,12,1986,2
114,F02202,W645,W646,++,,,1988,,,1978,9,,M,5.55,7,12,1987,2
114,F02202,W645,W646,++,,,1989,,,1978,10,02/12/1988,M,6.15,4,12,1988,2
114,F02202,W645-TH-W1109,W646,-+,,,1990,,,1978,11,30/11/1989,M,4.9,2,12,1989,2
114,F02202,W645-TH-W1109,W646,-+,,,1992,,,1978,13,20/11/1991,,,,,1991,5
114,F02202,W645-TH-W1109,W646,-+,,,1993,,,1978,14,02/12/1992,M,5.8,3,12,1992,4
114,F02202,W645-TH-W1109,W646,-+,,,1994,,,1978,15,26/11/1993,F,5.5,28,11,1993,3
114,F02202,W645-TH-W1109,W646,-+,,,1995,,,1978,16,04/12/1994,F,4.5,6,12,1994,2
114,F02202,W645-TH-W1109,W646,-+,,,1996,,,1978,17,04/12/1995,F,5.1,6,12,1995,2
114,F02202,W645-TH-W1109,W646,-+,,,1997,,,1978,18,02/12/1996,M,4.9,3,12,1996,2
115,,W647,W648,++,,,1985,,,1978,6,,M,5.1,11,12,1984,2
115,,W647,W648,++,,,1986,,,1978,7,,F,,8,12,1985,2
115,,W647,W648,++,,,1987,,,1978,8,,M,6.6,7,12,1986,2
115,,W647,W648,++,,,1988,,,1978,9,,M,5.4,9,12,1987,4
115,,W647,W648,++,,,1989,,,1978,10,02/12/1988,F,5.3,3,12,1988,2
115,,W647,W648,++,,,1990,,,1978,11,30/11/1989,F,5.4,1,12,1989,2
116,,W649,W650,++,,,1985,,,1978,6,,,,,,1984,5
116,,W649,W650,++,,,1986,,,1978,7,,,,,,1985,5
116,,W649,W650,++,,,1987,,,1978,8,,,,,,1986,5
116,,W649,W650,++,,,1988,,,1978,9,,M,6.15,10,12,1987,4
116,,W649-TH,W650,-+,,,1989,,,1978,10,06/12/1988,,,,,1988,5
116,,W649-TH-W1111,W650,-+,,,1990,,,1978,11,30/11/1989,F,5.6,1,12,1989,4
116,,W649-TH-W1111-TH,W650,-+,,,1991,,,1978,12,28/12/1990,,,,,1990,5
117,F02379,W651,W652,++,,,1985,,,1981,3,,,,,,1984,5
117,F02379,W651,W652,++,,,1986,,,1981,4,,F,5.5,11,12,1985,3
117,F02379,W651-TH,W652,-+,,,1987,,,1981,5,,F,5,12,12,1986,2
117,F02379,W651-TH,W652,-+,,,1988,,,1981,6,,,,,,1987,5
117,F02379,W651-TH,W652,-+,,,1989,,,1981,7,09/12/1988,M,6,11,12,1988,2
117,F02379,W651-TH,W652-W1117,-+,,,1990,,,1981,8,08/12/1989,F,5,10,12,1989,2
117,F02379,W651-TH,W652-W1117,-+,,,1991,,,1981,9,13/12/1990,,,,,1990,5
117,F02379,W651-TH,W652-W1117,-+,,,1992,,,1981,10,11/12/1991,M,6.1,12,12,1991,2
117,F02379,W651-TH,W652-W1117,-+,,,1993,,,1981,11,17/12/1992,M,,18,12,1992,3
117,F02379,W651-TH,W652-W1117,-+,,,1994,,,1981,12,16/12/1993,F,4.5,17,12,1993,2
118,,W653,W654,++,,,1985,,,,,,,,,,1984,5
118,,W653,W654,++,,,1987,,,,,,,,,,1986,5
118,,W653-TH,W654,-+,,,1989,,,,,14/12/1988,,,,,1988,5
119,,W655,W656,++,,,1985,,,,,,M,,8,12,1984,2
119,,W655,W656,++,,,1986,,,,,,,,,,1985,5
119,,W655-TH,W656,-+,,,1987,,,,,,M,6,10,12,1986,2
120,,W657,W658,++,,,1985,,,,,,,,,,1984,5
121,,W659,W660,++,,,1985,,,,,,,,,,1984,5
121,,W659,W660,++,,,1986,,,,,,M,5.6,3,12,1985,2
121,,W659,W660,++,,,1987,,,,,,F,5.1,7,12,1986,2
121,,W659,W660,++,,,1988,,,,,,,,,,1987,5
122,,W661,W662,++,,,1985,,,,,,F,4.1,12,12,1984,2
122,,W661,W662,++,,,1986,,,,,,M,5.95,7,12,1985,2
122,,W661,W662,++,,,1987,,,,,,,,,,1986,5
123,,W663,W664,++,,,1985,,,1976,8,,M,,14,12,1984,2
123,,W663,W664,++,,,1986,,,1976,9,,F,,8,12,1985,2
123,,W663,W664,++,,,1987,,,1976,10,,M,5.5,6,12,1986,2
123,,W663,W664,++,,,1988,,,1976,11,,F,5.2,6,12,1987,2
123,,W663,W664,++,,,1989,,,1976,12,16/12/1988,M,5.85,18,12,1988,4
123,,W663-TH-W1115,W664,-+,,,1990,,,1976,13,03/12/1989,F,5.8,5,12,1989,2
123,,W665,W666,++,,,1985,,,1971,13,,M,5.4,9,12,1984,2
124,,W667,W668,++,,,1985,,,,,,F,5.5,16,12,1984,2
124,,W667,W668,++,,,1986,,,,,,F,4.55,6,12,1985,2
124,,W667,W668,++,,,1987,,,,,,F,4.5,5,12,1986,4
124,,W667,W668,++,,,1988,,,,,,,,,,1987,5
124,,W667-TH,W668,-+,,,1989,,,,,14/12/1988,,,,,1988,5
125,,W669,W670,++,,,1985,,,,,,M,,2,12,1984,2
125,,W669,W670,++,,,1986,,,,,,F,5.6,7,12,1985,2
125,,W669,W670,++,,,1987,,,,,,M,5.9,27,11,1986,2
126,,W671,W672,++,,,1985,,,,,,M,,2,12,1984,2
126,,W671,W672,++,,,1986,,,,,,F,4.5,29,11,1985,2
126,,W671,W672,++,,,1987,,,,,,,,,,1986,5
127,,W673,W674,++,,,1985,,,,,,M,4.6,17,12,1984,2
127,,W673,W674,++,,,1986,,,,,,,,,,1985,5
127,,W673,W674,++,,,1987,,,,,,,,,,1986,5
128,,W675,W676,++,,,1985,,,,,,F,,8,12,1984,2
128,,W675,W676,++,,,1986,,,,,,F,4.5,5,12,1985,2
128,,W675,W676,++,,,1987,,,,,,F,5,6,12,1986,2
129,,W677,W678,++,,,1985,,,,,,M,,8,12,1984,2
130,,W679,W680,++,,,1985,,,,,,M,,14,12,1984,2
130,,W679,W680,++,,,1986,,,,,,M,6.3,15,12,1985,4
130,,W679,W680,++,,,1987,,,,,,F,5.3,11,12,1986,4
130,,W679,W680,++,,,1988,,,,,,M,6.85,11,12,1987,2
131,,W681,W682,++,,,1985,,,,,,,,,,1984,4
131,,W681,W682,++,,,1986,,,,,,M,6.6,28,11,1985,2
131,,W681,W682,++,,,1987,,,,,,M,5.7,29,11,1986,2
132,,W683,W684,++,,,1985,,,,,,M,,,,1984,4
132,,W683-TH,W684,-+,,,1989,,,,,12/12/1988,,,,,1988,5
133,,W685,W686,++,,,1986,,,1979,6,,F,5.05,28,11,1985,2
133,,W685,W686-TH-W778,+-,,,1987,,,1979,7,,M,6.1,5,12,1986,4
133,,W685,W686-TH-W778,+-,,,1988,,,1979,8,,M,4.6,22,11,1987,2
133,,W685,W686-TH-W778,+-,L8V,,1989,,,1979,9,17/11/1988,,,,,1988,5
134,,W701,W702,++,,,1986,,,,,,,,,,1985,5
135,,W703,W704,++,,,1986,,,,,,,,,,1985,5
136,,W707,W708,++,,,1986,,,1982,3,,,,,,1985,5
136,,W707,W708,++,,,1987,,,1982,4,,F,5.6,30,11,1986,2
136,,W707-TH,W708,-+,,,1988,,,1982,5,,M,6.05,2,12,1987,2
136,,W707-TH,W708,-+,7o8,,1989,,,1982,6,27/11/1988,,,,,1988,5
137,,W709,W710,++,,,1986,,,,,,,,,,1985,5
138,,W711,W712,++,,,1986,,,,,,,,,,1985,5
139,,W713,W714,++,,,1986,,,,,,,,,,1985,5
139,,W713,W714,++,,,1987,,,,,,,,,,1986,5
139,,W713,W714,++,,,1988,,,,,,M,4.5,15,12,1987,4
140,,W715,W716,++,,,1986,,,,,,F,4.1,14,12,1985,2
140,,W715,W716,++,,,1987,,,,,,,,,,1986,5
141,,W717,W718,++,,,1986,,,,,,F,4.65,30,11,1985,2
141,,W717,W718,++,,,1987,,,,,,M,6.2,3,12,1986,2
141,,W717,W718,++,,,1988,,,,,,F,5.25,3,12,1987,4
142,,W719,W720,++,,,1986,,,1971,14,,,,,,1985,5
142,,W719,W720,++,,,1987,,,1971,15,,,,,,1986,5
142,,W719,W720-TH,+-,,,1988,,,1971,16,,F,5.25,11,12,1987,2
142,,W719,W720-TH,+-,,,1989,,,1971,17,04/12/1988,,,,,1988,5
142,,W719,W720-TH-W1114,+-,,,1990,,,1971,18,05/12/1989,F,5,7,12,1989,3
142,,W719,W720-TH-W1114,+-,,,1991,,,1971,19,06/12/1990,,,,,1990,5
143,,W721,W722,++,,,1986,,,,,,,,,,1985,5
143,,W721,W722,++,,,1988,,,,,,,,,,1987,5
144,,W723,W724,++,,,1986,,,,,,F,,8,12,1985,2
144,,W723,W724,++,,,1987,,,,,,M,4.9,11,12,1986,4
145,,W725,W726,++,,,1986,,,,,,,,,,1985,5
145,,W725,W726,++,,,1988,,,,,,,,,,1987,5
146,,W727,W728,++,,,1986,,,,,,,,,,1985,5
146,,W727,W728,++,,,1987,,,,,,,,,,1986,5
146,,W727,W728,++,,,1988,,,,,,,,,,1987,5
147,F01105,W729,W730,++,,,1986,,,1982,3,,,,,,1985,5
147,F01105,W729,W730,++,,,1987,,,1982,4,,,,,,1986,5
147,F01105,W729,W730,++,,,1988,,,1982,5,,M,6.05,4,12,1987,4
147,F01105,W729,W730,++,7Z^,,1989,,,1982,6,23/11/1988,M,5.1,26,11,1988,2
147,F01105,W729,W730,++,7Z^,,1990,,,1982,7,26/11/1989,F,4.3,28,11,1989,2
147,F01105,W729-TH,W730,-+,7Z^,,1991,,,1982,8,22/11/1990,,,,,1990,5
147,F01105,W729-TH,W730,-+,7Z^,,1992,,,1982,9,27/11/1991,F,4.8,28,11,1991,2
147,F01105,W729-TH,W730,-+,7Z^,,1993,,,1982,10,02/12/1992,F,5.3,3,12,1992,2
147,F01105,W729-TH,W730,-+,7Z^,,1994,,,1982,11,26/11/1993,F,5.4,28,11,1993,3
147,F01105,W729-TH,W730,-+,7Z^,,1995,,,1982,12,07/12/1994,,,,,1994,5
148,,W731,W732,++,,,1986,,,,,,,,,,1985,5
148,,W731,W732,++,,,1987,,,,,,,,,,1986,5
149,,W733,W734,++,,,1986,,,,,,,,,,1985,5
150,,W735,W736,++,,,1986,,,,,,M,,10,12,1985,2
150,,W735,W736,++,,,1987,,,,,,,,,,1986,5
151,,W737,W738,++,,,1986,,,,,,M,5.9,3,12,1985,2
151,,W737,W738,++,,,1987,,,,,,F,5.4,8,12,1986,2
152,,W739,W740,++,,,1986,,,,,,,,,,1985,5
152,,W739,W740,++,,,1987,,,,,,F,4.9,6,12,1986,2
152,,W739,W740-TH,+-,,,1989,,,,,04/01/1989,,,,,1988,5
153,,W741,W742,++,,,1986,,,,,,,,,,1985,5
153,,W741,W742,++,,,1988,,,,,,F,5.1,5,12,1987,2
154,,W743,W744,++,,,1986,,,,,,,,,,1985,5
154,,W743,W744,++,,,1988,,,,,,,,,,1987,5
155,,W745,W746,++,,,1986,,,,,,,,,,1985,5
156,,W747,W748,++,,,1986,,,,,,,,,,1985,5
156,,W747,W748,++,,,1988,,,,,,,,,,1987,5
157,F02644,W749,W750,++,,,1986,,,1983,2,,,,,,1985,5
157,F02644,W749,W750,++,,,1987,,,1983,3,,,,,,1986,5
157,F02644,W749-TH-W1094,W750,-+,^+,,1989,,,1983,5,10/12/1988,,,,,1988,5
157,F02644,W749-TH-W1094,W750-TH,--,^+,,1994,,,1983,10,13/11/1993,,,,,1993,8
158,,W751,W752,++,,,1986,,,1980,5,,M,,3,12,1985,2
158,,W751,W752,++,,,1987,,,1980,6,,M,5.4,25,11,1986,2
158,,W751,W752,++,,,1988,,,1980,7,,M,5.25,3,12,1987,2
158,,W751,W752,++,7VI,,1989,,,1980,8,19/11/1988,,,,,1988,5
159,,W753,W754,++,,,1986,,,,,,,,,,1985,5
159,,W753,W754,++,,,1987,,,,,,F,4.65,5,12,1986,2
160,,W755,W756,++,,,1986,,,,,,,,,,1985,5
160,,W755-TH,W756,-+,,,1987,,,,,,F,4.7,3,12,1986,2
160,,W755-TH,W756,-+,,,1988,,,,,,F,4.8,10,12,1987,2
160,,W755-TH,W756,-+,,,1989,,,,,30/11/1988,F,4.6,2,12,1988,4
161,,W757,W758,++,,,1986,,,,,,,,,,1985,5
162,F00200,W759,W760,++,,,1986,,,1980,5,,M,5.8,22,12,1985,2
162,F00200,W759,W760,++,,,1987,,,1980,6,,M,6.2,20,12,1986,2
162,F00200,W759,W760,++,,,1988,,,1980,7,,M,6.6,17,12,1987,4
162,F00200,W759,W760-TH-W1090,+-,^o,,1989,,,1980,8,13/12/1988,F,5.55,16,12,1988,2
162,F00200,W759,W760-TH-W1090,+-,^o,,1990,,,1980,9,12/12/1989,M,6.4,14,12,1989,2
162,F00200,W759,W760-TH-W1090,+-,^o,,1991,,,1980,10,25/12/1990,M,6.1,25,12,1990,2
162,F00200,W759,W760-TH-W1090,+-,^o,,1992,,,1980,11,15/12/1991,F,4.9,15,12,1991,4
162,F00200,W759,W760-TH-W1090,+-,^o,,1993,,,1980,12,14/12/1992,M,5.75,16,12,1992,4
163,,W761,W762,++,,,1986,,,,,,,,,,1985,5
163,,W761,W762,++,,,1987,,,,,,M,4.9,9,12,1986,2
163,,W761,W762,++,,,1988,,,,,,F,5.55,9,12,1987,2
164,,W763,W764,++,,,1986,,,,,,,,,,1985,5
164,,W763,W764,++,,,1988,,,,,,,,,,1987,5
164,,W763,W764,++,,,1988,,,,,,,,,,1987,5
165,,W765,W766,++,,,1986,,,,,,M,,6,12,1985,2
165,,W765,W766,++,,,1987,,,,,,,,,,1986,5
166,,W767,W768,++,,,1986,,,,,,,,,,1985,5
166,,W767,W768,++,,,1987,,,,,,,,,,1986,5
166,,W767,W768,++,,,1988,,,,,,,,,,1987,5
167,,W769,W770,++,,,1986,,,,,,F,4.4,23,12,1985,2
167,,W769,W770,++,,,1987,,,,,,,,,,1986,5
167,,W769,W770,++,,,1988,,,,,,,,,,1987,5
168,,W771,W772,++,,,1986,,,,,,F,,6,12,1985,2
169,,W773,W774,++,,,1986,,,1975,10,,,,,,1985,5
170,,W773,W774,++,,,1987,,,1975,11,,M,5.2,2,12,1986,2
171,,W773,W774,++,,,1988,,,1975,12,,F,4.9,4,12,1987,2
172,,W773,W774,++,77T,,1989,,,1975,13,30/11/1988,F,5.25,5,12,1988,4
173,,W775,W776,++,,,1986,,,1972,13,,,,,,1985,5
173,,W775,W776,++,,,1987,,,1972,14,,F,4.2,28,11,1986,2
173,,W775,W776,++,,,1988,,,1972,15,,F,5.6,5,12,1987,2
173,,W775,W776,++,,,1989,,,1972,16,01/12/1988,F,5.4,3,12,1988,2
173,,W775,W776,++,,,1990,,,1972,17,30/11/1989,M,5.8,1,12,1989,2
174,,W777,,#NAME?,,,1987,,,1983,3,,M,5.7,20,12,1986,2
175,F00131,W801,W801,++,,,1987,,,1983,3,,F,5.1,17,12,1986,2
175,F00131,W801,W801,++,,,1988,,,1983,4,,F,5.15,20,12,1987,4
175,F00131,W801-TH-W1087,W801,-+,87,,1989,,,1983,5,11/12/1988,M,6.5,13,12,1988,2
175,F00131,W801-TH-W1087,W801,-+,87,,1990,,,1983,6,07/12/1989,F,4.9,8,12,1989,2
175,F00131,W801-TH-W1087-TH,W801,-+,87,,1991,,,1983,7,09/12/1990,F,4.7,10,12,1990,2
175,F00131,W801-TH-W1087-TH,W801,-+,87,,1992,,,1983,8,09/12/1991,M,5.4,10,12,1991,2
175,F00131,W801-TH-W1087-TH,W801,-+,87,,1993,,,1983,9,11/12/1992,F,6,12,12,1992,2
175,F00131,W801-TH-W1087-TH,W801,-+,87,,1999,,,1983,15,19/12/1998,M,5.35,20,12,1998,2
176,,W802,W802,++,,,1987,,,,,,M,6.3,30,11,1986,2
177,,W803,W803,++,,,1987,,,,,,F,5.5,2,12,1986,2
177,,W803,W803,++,,,1989,,,,,08/12/1988,F,4.75,9,12,1988,4
178,,W804,W804,++,,,1987,,,1982,4,,,,,,1986,5
178,,W804,W804,++,,,1988,,,1982,5,,F,6.45,6,12,1987,2
178,,W804-TH,W804,-+,8o+,,1989,,,1982,6,06/12/1988,F,5.2,8,12,1988,2
178,,W804-TH,W804,-+,8o+,,1990,,,1982,7,28/11/1989,M,5.9,29,11,1989,2
179,,W805,W805,++,,,1987,,,,,,F,5.6,24,12,1986,2
179,,W805,W805,++,,,1988,,,,,,,,,,1987,5
180,,W806,W806,++,,,1987,,,1979,7,,,,,,1986,5
180,,W806,W806,++,,,1988,,,1979,8,,M,6.85,13,12,1987,4
180,,W806-TH,W806,-+,,,1989,,,1979,9,29/11/1988,,,,,1988,5
180,,W806-TH-W1120,W806,-+,,,1990,,,1979,10,03/12/1989,F,5.2,4,12,1989,2
181,,W807,W807,++,,,1987,,,,,,F,4.5,1,12,1986,2
181,,W807,W807,++,,,1988,,,,,,F,4.95,6,12,1987,2
181,,W807,W807,++,,,1989,,,,,03/12/1988,F,5.8,4,12,1988,3
182,F00159,W808,W808,++,,,1987,,,1982,4,,,,,,1986,5
182,F00159,W808,W808,++,,,1988,,,1982,5,,,,,,1987,5
182,F00159,W808,W808,++,,,1989,,,1982,6,02/12/1988,F,4.75,3,12,1988,4
182,F00159,W808,W808,++,,,1990,,,1982,7,03/12/1989,F,4.2,4,12,1989,2
182,F00159,W808,W808-TH,+-,,,1991,,,1982,8,13/12/1990,F,4.1,14,12,1990,3
182,F00159,W808,W808-TH,+-,,,1994,,,1982,11,06/11/1993,,,,,1993,5
183,,W809,W809,++,,,1987,,,,,,M,6.1,12,12,1986,2
183,,W809,W809,++,,,1988,,,,,,,,,,1987,5
183,,W809,W809,++,,,1989,,,,,07/12/1988,,,,,1988,7
183,,W809,W809,++,,,1990,,,,,,,,,,1989,8
184,F00113,W810,W810,++,,,1987,,,1982,4,,F,4.3,8,12,1986,2
184,F00113,W810,W810,++,,,1988,,,1982,5,,F,4.5,9,12,1987,4
184,F00113,W810,W810,++,,,1989,,,1982,6,03/12/1988,M,5.55,5,12,1988,4
184,F00113,W810,W810,++,,,1990,,,1982,7,10/12/1989,,,,,1989,5
184,F00113,W810,W810,++,,,1991,,,1982,8,07/12/1990,F,5,8,12,1990,2
184,F00113,W810,W810,++,,,1992,,,1982,9,07/12/1991,F,5.5,8,12,1991,4
184,F00113,W810,W810,++,,,1993,,,1982,10,02/12/1992,M,5.8,5,12,1992,2
184,F00113,W810,W810,++,,,1994,,,1982,11,29/11/1993,F,5.6,1,12,1993,4
184,F00113,W810,W810,++,,,1995,,,1982,12,04/12/1994,F,4.7,6,12,1994,2
184,F00113,W810,W810,++,,,1996,,,1982,13,29/11/1995,F,5.2,30,11,1995,2
184,F00113,W810,W810-TH,+-,,,1997,,,1982,14,26/11/1996,M,5.9,28,11,1996,2
185,,W811,W811,++,,,1987,,,,,,,,,,1986,4
186,F00141,W812,W812,++,,,1987,,,1982,4,,F,4.5,12,12,1986,2
186,F00141,W812,W812,++,,,1988,,,1982,5,,F,4.8,9,12,1987,2
186,F00141,W812,W812,++,,,1989,,,1982,6,11/12/1988,,,,,1988,5
186,F00141,W812,W812,++,,,1990,,,1982,7,08/12/1989,,,,,1989,5
186,F00141,W812,W812,++,,,1991,,,1982,8,10/12/1990,M,5.8,11,12,1990,2
186,F00141,W812,W812,++,,,1992,,,1982,9,11/12/1991,M,5.1,12,12,1991,2
186,F00141,W812-TH,W812,-+,,,1993,,,1982,10,12/12/1992,M,5.5,14,12,1992,2
187,F00054,W813,W813,++,,,1987,,,1982,4,,M,5.65,26,11,1986,2
187,F00054,W813-TH,W813,-+,,,1988,,,1982,5,,M,5.9,5,12,1987,2
187,F00054,W813-TH,W813,-+,8IT,,1989,,,1982,6,25/11/1988,F,5.55,27,11,1988,2
187,F00054,W813-TH,W813,-+,8IT,,1990,,,1982,7,17/11/1989,M,5.8,18,11,1989,2
187,F00054,W813-TH,W813,-+,8IT,,1991,,,1982,8,28/11/1990,F,4.5,30,11,1990,2
188,,W814,W814,++,,,1987,,,,,,M,5.6,4,12,1986,2
189,,W815,W815,++,,,1987,,,,,,F,5.6,7,12,1986,2
189,,W815,W815,++,,,1988,,,,,,F,6.7,9,12,1987,4
189,,W815,W815,++,,,1989,,,,,,,,,,1988,7
189,,W815,W815,++,,,1990,,,,,,,,,,1989,7
190,,W816,W816,++,,,1987,,,,,,F,4.9,5,12,1986,2
190,,W816,W816,++,,,1988,,,,,,F,4.45,5,12,1987,2
191,F00144,W817,W817,++,,,1987,,,1981,5,,F,5.7,12,12,1986,2
191,F00144,W817,W817,++,,,1988,,,1981,6,,M,7.05,18,12,1987,2
191,F00144,W817,W817,++,8I7,,1989,,,1981,7,17/12/1988,F,6.05,20,12,1988,2
191,F00144,W817,W817,++,8I7,,1990,,,1981,8,12/12/1989,M,6.4,14,12,1989,2
191,F00144,W817,W817,++,8I7,,1991,,,1981,9,11/12/1990,F,5.7,12,12,1990,2
191,F00144,W817,W817,++,8I7,,1992,,,1981,10,15/12/1991,M,6.7,17,12,1991,2
191,F00144,W817,W817-TH,+-,8I7,,1993,,,1981,11,12/12/1992,M,5.3,14,12,1992,4
191,F00144,W817,W817-TH,+-,8I7,,1994,,,1981,12,14/12/1993,F,5.5,16,12,1993,2
191,F00144,W817,W817-TH,+-,8I7,,1995,,,1981,13,12/12/1994,F,4.9,13,12,1994,2
191,F00144,W817,W817-TH,+-,8I7,,1996,,,1981,14,11/12/1995,M,5.1,13,12,1995,2
192,,W818,W818,++,,,1987,,,,,,F,5,9,12,1986,4
192,,W818,W818,++,,,1988,,,,,,M,6.65,13,12,1987,4
193,,W819,W819,++,,,1987,,,,,,F,5.3,7,12,1986,2
193,,W819,W819,++,,,1988,,,,,,,,,,1987,5
194,,W820,W820,++,,,1987,,,,,,M,5.3,6,12,1986,2
195,,W821,W821,++,,,1987,,,,,,M,6.1,4,12,1986,2
195,,W821,W821,++,,,1988,,,,,,,,,,1987,5
196,,W822,W822,++,,,1987,,,,,,F,5.8,14,12,1986,2
196,,W822,W822,++,,,1988,,,,,,F,5.9,18,12,1987,2
196,,W822,W822,++,,,1989,,,,,10/12/1988,,,,,1988,5
197,F00138,W823,W823,++,,,1987,,,1979,7,,F,5,11,12,1986,2
197,F00138,W823,W823,++,,,1988,,,1979,8,,M,7.55,11,12,1987,2
197,F00138,W823-TH,W823,-+,,,1989,,,1979,9,12/12/1988,F,5.85,14,12,1988,2
197,F00138,W823-TH-W1223,W823,-+,,,1990,,,1979,10,11/12/1989,M,6.1,12,12,1989,2
197,F00138,W823-TH-W1223,W823,-+,,,1991,,,1979,11,10/12/1990,M,5.4,11,12,1990,2
197,F00138,W823-TH-W1223,W823,-+,,,1992,,,1979,12,19/12/1991,F,6.6,19,12,1991,2
197,F00138,W823-TH-W1223-TH,W823,-+,,,1993,,,1979,13,21/12/1992,F,6.3,23,12,1992,2
197,F00138,W823-TH-W1223-TH,W823,-+,,,1994,,,1979,14,09/12/1993,M,6.3,10,12,1993,4
198,,W824,W824,++,,,1987,,,,,,,,,,1986,5
199,,W825,W825,++,,,1987,,,,,,,,,,1986,5
199,,W825,W825,++,,,1988,,,,,,F,6.2,9,12,1987,2
199,,W825,W825,++,,,1990,,,,,,,,,,1989,8
200,,W826,W826,++,,,1987,,,,,,,,,,1986,5
200,,W826,W826,++,,,1989,,,,,05/01/1989,,,,,1988,5
201,F00086,W827,W827,++,,,1987,,,1979,7,,,,,,1986,5
201,,W827-TH,W827,-+,,,1988,,,1979,8,,F,5.05,11,12,1987,2
201,,W827-TH,W827,-+,,,1989,,,1979,9,30/11/1988,M,5.6,3,12,1988,2
201,,W827-TH,W827,-+,,,1990,,,1979,10,27/11/1989,M,5.8,29,11,1989,2
201,,W827-TH-W1212,W827,-+,,,1991,,,1979,11,02/12/1990,M,6.2,3,12,1990,3
202,,W828,W828,++,,,1987,,,,,,,,,,1986,5
203,F00177,W829,W829,++,,,1987,,,1981,5,,M,5.65,3,12,1986,2
203,F00177,W829-TH,W829,-+,,,1988,,,1981,6,,F,4.35,5,12,1987,2
203,F00177,W829-TH,W829,-+,8Z^,,1989,,,1981,7,30/11/1988,F,4.85,3,12,1988,2
203,F00177,W829-TH,W829-TH,--,8Z^,,1990,,,1981,8,01/12/1989,M,5.1,2,12,1989,2
203,F00177,W829-TH,W829-TH,--,8Z^,,1991,,,1981,9,19/12/1990,M,4.7,20,12,1990,3
204,F05657,W830,W830,++,,,1987,,,1977,9,,F,4.8,8,12,1986,2
204,F05657,W830,W830,++,,,1988,,,1977,10,,,,,,1987,5
204,F05657,W830,W830-TH,+-,,,1989,,,1977,11,05/12/1988,F,5,7,12,1988,3
204,F05657,W830-W1124,W830-TH-W1125,+-,,,1990,,,1977,12,07/12/1989,,,,12,1989,5
204,F05657,W830-W1124-TH,W830-TH-W1125-TH,+-,,,2000,,,1977,22,08/12/1999,F,4.1,11,12,1999,2
205,,W831,W831,++,,,1987,,,1983,3,,,,,,1986,5
206,F04853,W832,W832,++,,,1987,,,,,,F,4.4,9,12,1986,2
206,F04853,W832,W832,++,,,1988,,,,,,M,5.95,6,12,1987,2
207,,W833,W833,++,,,1987,,,,,,F,4.9,6,12,1986,2
