num,FSDB,moTagL,moTagR,tState,brand,moPITTag,season,moDay,moMn,moYear,moAge,arrivalDate,sex,pupBM,day,month,year,event
202,F08457,W7723-TH,W7723-TH,--,,04159E0B2A,2015,30,11,2006,8,30/11/2014,M,4.6,1,12,2014,2
202,F08457,W7723-TH,W7723-TH,--,,04159E0B2A,2016,30,11,2006,9,16/12/2015,F,3,18,12,2015,3
202,F08457,W7723-TH,W7723-TH,--,,04159E0B2A,2017,30,11,2006,10,12/12/2016,M,4.7,15,12,2016,2
202,F08457,W7723-TH,W7723-TH,--,,04159E0B2A,2018,30,11,2006,11,02/12/2017,M,4.9,4,12,2017,2
203,F08690,W7737-TH,W7737-TH,--,,0415A508A2,2014,21,12,2006,7,26/12/2013,M,4.3,28,12,2013,2
203,F08690,W7737-TH,W7737-TH,--,,0415A508A2,2015,21,12,2006,8,20/12/2014,M,4,22,12,2014,3
203,F08690,W7737-TH,W7737-TH,--,,0415A508A2,2016,21,12,2006,9,31/12/2015,F,4.5,31,12,2015,2
204,F08491,W7744-TH,W7744-TH,--,,0415A4E51F,2012,2,12,2006,5,14/12/2011,M,5,16,12,2011,3
204,F08491,W7744-TH,W7744-TH,--,,0415A4E51F,2013,2,12,2006,6,09/12/2012,F,4.2,10,12,2012,2
204,F08491,W7744-TH,W7744-TH,--,,0415A4E51F,2014,2,12,2006,7,02/12/2013,,,,,2013,5
204,F08491,W7744-TH,W7744-TH,--,,0415A4E51F,2015,2,12,2006,8,06/12/2014,M,4.8,7,12,2014,2
204,F08491,W7744-TH,W7744-TH,--,,0415A4E51F,2016,2,12,2006,9,22/12/2015,M,5.6,22,12,2015,2
204,F08491,W7744-TH,W7744-TH,--,,0415A4E51F,2017,2,12,2006,10,13/12/2016,F,4.8,14,12,2016,2
204,F08491,W7744-TH,W7744-TH,--,,0415A4E51F,2018,2,12,2006,11,05/12/2017,F,4.6,7,12,2017,2
204,F08491,W7744-TH,W7744-TH,--,,0415A4E51F,2019,2,12,2006,12,10/12/2018,F,5.5,11,12,2018,4
204,F08491,W7744-TH,W7744-TH,--,,0415A4E51F,2020,2,12,2006,13,03/12/2019,F,4.6,4,12,2019,2
205,F08586,W7766-TH,W7766-TH,--,,04159E0B04,2013,10,12,2006,6,16/12/2012,M,4.3,18,12,2012,2
205,F08586,W7766-TH,W7766-TH,--,,04159E0B04,2014,10,12,2006,7,16/12/2013,F,3.7,17,12,2013,4
205,F08586,W7766-TH,W7766-TH,--,,04159E0B04,2015,10,12,2006,8,14/12/2014,M,4.7,14,12,2014,4
205,F08586,W7766-TH,W7766-TH,--,,04159E0B04,2016,10,12,2006,9,21/12/2015,F,5.1,21,12,2015,3
205,F08586,W7766-TH,W7766-TH,--,,04159E0B04,2017,10,12,2006,10,13/12/2016,,,,,2016,5
205,F08586,W7766-TH,W7766-TH,--,,04159E0B04,2018,10,12,2006,11,14/12/2017,M,5.5,15,12,2017,2
206,F08484,W7776,W7776-TH,+-,,0415A4F559,2011,1,12,2006,4,02/12/2010,F,4,4,12,2010,3
206,F08484,W7776-TH,W7776-TH,--,,0415A4F559,2012,1,12,2006,5,07/12/2011,F,4.9,8,12,2011,2
206,F08484,W7776-TH,W7776-TH,--,,0415A4F559,2013,1,12,2006,6,02/12/2012,M,5,3,12,2012,3
207,F08724,W7786-TH,W7786-TH,--,,04159E11C2,2011,,,2006,4,04/12/2010,M,5.6,6,12,2010,2
207,F08724,W7786-TH,W7786-TH,--,,04159E11C2,2012,,,2006,5,16/12/2011,,,,,2011,5
207,F08724,W7786-TH,W7786-TH,--,,04159E11C2,2014,,,2006,7,05/12/2013,M,5.9,8,12,2013,2
207,F08724,W7786-TH,W7786-TH,--,,04159E11C2,2015,,,2006,8,04/12/2014,F,5.2,7,12,2014,4
207,F08724,W7786-TH,W7786-TH,--,,04159E11C2,2016,,,2006,9,09/01/2016,,,,,2015,5
207,F08724,W7786-TH,W7786-TH,--,,04159E11C2,2017,,,2006,10,19/12/2016,F,5.2,21,12,2016,2
207,F08724,W7786-TH,W7786-TH,--,,04159E11C2,2018,,,2006,11,03/12/2017,M,5.6,5,12,2017,2
207,F08724,W7786-TH,W7786-TH,--,,04159E11C2,2019,,,2006,12,14/12/2018,M,5.8,15,12,2018,2
207,F08724,W7786-TH,W7786-TH,--,,04159E11C2,2020,,,2006,13,06/12/2019,M,6.9,9,12,2019,2
207,F08724,W7786-TH,W7786-TH,--,,04159E11C2,2022,,,2006,15,17/12/2021,M,6.45,23,12,2021,2
207,F08724,W7786-TH,W7786-TH,--,,04159E11C2,2023,,,2006,16,05/12/2022,F,6.45,8,12,2022,2
208,F08577,W7789,W7789-TH,+-,,0413021F30,2012,11,12,2006,5,17/12/2011,F,5.3,22,12,2011,2
208,F08577,W7789,W7789-TH,+-,,0413021F30,2013,11,12,2006,6,16/12/2012,F,4.4,18,12,2012,2
208,F08577,W7789,W7789-TH,+-,,0413021F30,2014,11,12,2006,7,07/12/2013,,,,,2013,5
208,F08577,W7789,W7789-TH,+-,,0413021F30,2015,11,12,2006,8,09/12/2014,,,,,2014,5
208,F08577,W7789,W7789-TH,+-,,0413021F30,2016,11,12,2006,9,04/01/2016,M,5.5,5,1,2016,2
209,F08530,W7816-TH,W7816-TH,--,,04159E201F,2013,5,12,2006,6,12/12/2012,F,3.9,12,12,2012,2
209,F08530,W7816-TH,W7816-TH,--,,04159E201F,2014,5,12,2006,7,25/12/2013,,,,,2013,5
209,F08530,W7816-TH,W7816-TH,--,,04159E201F,2015,5,12,2006,8,05/12/2014,F,4,7,12,2014,2
209,F08530,W7816-TH,W7816-TH,--,,04159E201F,2016,5,12,2006,9,19/01/2016,,,,,2015,5
209,F08530,W7816-TH,W7816-TH,--,,04159E201F,2017,5,12,2006,10,09/12/2016,F,4.1,10,12,2016,3
209,F08530,W7816-TH,W7816-TH,--,,04159E201F,2018,5,12,2006,11,07/12/2017,F,3.9,8,12,2017,3
209,F08530,W7816-TH,W7816-TH,--,,04159E201F,2019,5,12,2006,12,05/12/2018,F,4.3,6,12,2018,2
210,F08409,W7825-TH,W7825-TH,--,,0415A50BC7,2012,22,11,2006,5,12/12/2011,F,4.2,13,12,2011,2
210,F08409,W7825-TH,W7825-TH,--,,0415A50BC7,2013,22,11,2006,6,11/12/2012,F,4,12,12,2012,2
210,F08409,W7825-TH,W7825-TH,--,,0415A50BC7,2014,22,11,2006,7,12/12/2013,F,4.7,13,12,2013,2
210,F08409,W7825-TH,W7825-TH,--,,0415A50BC7,2015,22,11,2006,8,06/12/2014,F,4.6,7,12,2014,2
210,F08409,W7825-TH,W7825-TH,--,,0415A50BC7,2016,22,11,2006,9,10/12/2015,M,5.3,11,12,2015,2
210,F08409,W7825-TH,W7825-TH,--,,0415A50BC7,2017,22,11,2006,10,14/12/2016,F,5,14,12,2016,2
210,F08409,W7825-TH,W7825-TH,--,,0415A50BC7,2018,22,11,2006,11,09/12/2017,M,4.9,10,12,2017,2
210,F08409,W7825-TH,W7825-TH,--,,0415A50BC7,2019,22,11,2006,12,11/12/2018,M,5.6,13,12,2018,2
210,F08409,W7825-TH,W7825-TH,--,,0415A50BC7,2020,22,11,2006,13,08/12/2019,F,4.8,9,12,2019,2
210,F08409,W7825-TH,W7825-TH,--,,0415A50BC7,2021,22,11,2006,14,09/12/2020,F,5.3,10,12,2020,2
210,F08409,W7825-TH,W7825-TH,--,,0415A50BC7,2022,22,11,2006,15,08/12/2021,F,4.35,10,12,2021,2
210,F08409,W7825-TH,W7825-TH,--,,0415A50BC7,2023,22,11,2006,16,06/12/2022,,,,,2022,5
210,F08409,W7825-TH,W7825-TH,--,,0415A50BC7,2024,22,11,2006,17,05/12/2023,,,7,12,2023,4
210,F08409,W7825-TH,W7825-TH,--,,0415A50BC7,2025,22,11,2006,18,07/12/2024,M,4.1,10,12,2024,4
211,F08452,W7854-TH,W7854-TH,--,,0413022EE2,2012,28,11,2006,5,15/12/2011,F,3.9,16,12,2011,3
211,F08452,W7854-TH,W7854-TH,--,,0413022EE2,2012,28,11,2006,5,15/12/2011,M,5,17,12,2011,2
211,F08452,W7854-TH,W7854-TH,--,,0413022EE2,2013,28,11,2006,6,18/12/2012,M,4.3,19,12,2012,3
211,F08452,W7854-TH,W7854-TH,--,,0413022EE2,2014,28,11,2006,7,10/12/2013,M,5.8,12,12,2013,2
211,F08452,W7854-TH,W7854-TH,--,,0413022EE2,2015,28,11,2006,8,04/12/2014,F,4.6,6,12,2014,2
211,F08452,W7854-TH,W7854-TH,--,,0413022EE2,2016,28,11,2006,9,02/12/2015,F,4.6,4,12,2015,3
211,F08452,W7854-TH,W7854-TH,--,,0413022EE2,2017,28,11,2006,10,07/12/2016,F,4.8,9,12,2016,2
211,F08452,W7854-TH,W7854-TH,--,,0413022EE2,2018,28,11,2006,11,04/12/2017,F,4.9,6,12,2017,2
211,F08452,W7854-TH,W7854-TH,--,,0413022EE2,2019,28,11,2006,12,23/12/2018,,,,,2018,5
211,F08452,W7854-TH,W7854-TH,--,,0413022EE2,2020,28,11,2006,13,03/12/2019,F,5.2,5,12,2019,2
211,F08452,W7854-TH,W7854-TH,--,,0413022EE2,2021,28,11,2006,14,23/12/2020,M,4.7,24,12,2020,2
212,F08744,W7862-TH,W7862-TH,--,,0415A4FE7A,2011,,,2006,4,20/12/2010,F,4.3,22,12,2010,2
213,F08748,W7868-TH,W7868-TH,--,,04159E217D,2013,,,2006,6,14/12/2012,M,4.6,15,12,2012,3
214,F08757,W7881-TH,W7881-TH,--,,0415A4EE1D,2012,,,2006,5,11/12/2011,F,5.4,3,12,2011,2
214,F08757,W7881-TH,W7881-TH,--,,0415A4EE1D,2013,,,2006,6,03/12/2012,M,5.3,4,12,2012,2
215,F08772,W7907-TH,W7907-TH,--,,0413022DF0,2013,,,2006,6,07/12/2012,M,4.7,8,12,2012,2
216,F08780,W7916-TH,W7916-TH,--,,413021223,2012,,,2006,5,30/11/2011,F,4.8,30,11,2011,2
216,F08780,W7916-TH,W7916-TH,--,,413021223,2013,,,2006,6,30/11/2012,M,5.6,30,11,2012,2
216,F08780,W7916-TH,W7916-TH,--,,413021223,2014,,,2006,7,11/12/2013,,,,,2013,5
216,F08780,W7916-TH,W7916-TH,--,,413021223,2015,,,2006,8,28/11/2014,M,5.7,29,11,2014,2
216,F08780,W7916-TH,W7916-TH,--,,413021223,2016,,,2006,9,31/12/2015,,,,,2015,5
216,F08780,W7916-TH,W7916-TH,--,,413021223,2017,,,2006,10,27/11/2016,M,5.4,28,11,2016,2
216,F08780,W7916-TH,W7916-TH,--,,413021223,2018,,,2006,11,20/11/2017,F,5,21,11,2017,2
216,F08780,W7916-TH,W7916-TH,--,,413021223,2019,,,2006,12,16/12/2018,,,,,2018,5
216,F08780,W7916-TH,W7916-TH,--,,413021223,2020,,,2006,13,01/12/2019,,,,,2019,5
216,F08780,W7916-TH,W7916-TH,--,,413021223,2021,,,2006,14,25/11/2020,F,4.3,26,11,2020,2
217,F08793,W7930,W7930-TH,+-,,04130226A8,2011,,,2006,4,10/12/2010,F,4.5,11,12,2010,3
217,F08793,W7930-TH,W7930-TH,--,,04130226A8,2012,,,2006,5,09/12/2011,F,4.1,11,12,2011,3
218,F08804,W7944-TH,W7944,-+,,0415A509FD,2012,,,2006,5,11/12/2011,M,4.8,13,12,2011,2
218,F08804,W7944-TH,W7944,-+,,0415A509FD,2013,,,2006,6,10/12/2012,,,,,2012,5
218,F08804,W7944-TH,W7944-TH,--,,0415A509FD,2014,,,2006,7,07/12/2013,F,4.8,8,12,2013,2
218,F08804,W7944-TH,W7944-TH,--,,0415A509FD,2015,,,2006,8,13/12/2014,M,5.5,13,12,2014,2
218,F08804,W7944-TH,W7944-TH,--,,0415A509FD,2016,,,2006,9,31/12/2015,,,,,2015,5
218,F08804,W7944-TH,W7944-TH,--,,0415A509FD,2017,,,2006,10,03/12/2016,F,4.8,4,12,2016,4
218,F08804,W7944-TH,W7944-TH,--,,0415A509FD,2018,,,2006,11,08/12/2017,F,5,9,12,2017,4
219,F08805,W7945-TH,W7945-TH,--,,0415A50CFE,2012,,,2006,5,11/12/2011,F,4.1,13,12,2011,2
219,F08805,W7945-TH,W7945-TH,--,,0415A50CFE,2013,,,2006,6,15/12/2012,F,4.5,16,12,2012,2
219,F08805,W7945-TH,W7945-TH,--,,0415A50CFE,2014,,,2006,7,08/12/2013,,,,,2013,5
219,F08805,W7945-TH,W7945-TH,--,,0415A50CFE,2015,,,2006,8,10/12/2014,M,4.6,11,12,2014,2
219,F08805,W7945-TH,W7945-TH,--,,0415A50CFE,2016,,,2006,9,02/01/2016,M,5,3,1,2016,3
219,F08805,W7945-TH,W7945-TH,--,,0415A50CFE,2017,,,2006,10,15/12/2016,M,5.5,17,12,2016,2
219,F08805,W7945-TH,W7945-TH,--,,0415A50CFE,2018,,,2006,11,10/12/2017,F,4.1,11,12,2017,2
220,F08520,W7970-TH,W7970-TH,--,,0415A4F83E,2011,4,12,2006,4,11/12/2010,M,3.6,12,12,2010,4
220,F08520,W7970-TH,W7970-TH,--,,0415A4F83E,2012,4,12,2006,5,10/12/2011,F,3.4,10,12,2011,4
220,F08520,W7970-TH,W7970-TH,--,,0415A4F83E,2013,4,12,2006,6,09/12/2012,M,4.3,9,12,2012,2
221,F08828,W7977-TH,W7977-TH,--,,04159E3410,2011,,,2006,4,07/12/2010,F,4.2,7,12,2010,3
221,F08828,W7977-TH,W7977-TH,--,,04159E3410,2013,,,2006,6,10/12/2012,M,4.9,11,12,2012,2
221,F08828,W7977-TH,W7977-TH,--,,04159E3410,2014,,,2006,7,25/11/2013,,,,,2013,5
221,F08828,W7977-TH,W7977-TH,--,,04159E3410,2015,,,2006,8,12/12/2014,M,4.7,13,12,2014,4
221,F08828,W7977-TH,W7977-TH,--,,04159E3410,2016,,,2006,9,06/01/2016,,,,,2015,5
222,F08835,W7986,W7986-TH,+-,,041302189C,2011,,,2006,4,11/12/2010,F,4.5,12,12,2010,2
222,F08835,W7986,W7986-TH,+-,,041302189C,2012,,,2006,5,07/12/2011,M,5.3,8,12,2011,2
222,F08835,W7986,W7986-TH,+-,,041302189C,2013,,,2006,6,05/12/2012,F,4.8,6,12,2012,2
222,F08835,W7986,W7986-TH,+-,,041302189C,2014,,,2006,7,17/12/2013,F,4.8,18,12,2013,2
222,F08835,W7986,W7986-TH,+-,,041302189C,2015,,,2006,8,02/12/2014,F,3.9,4,12,2014,3
222,F08835,W7986-TH,W7986-TH,--,,041302189C,2017,,,2006,10,11/12/2016,,,,,2016,5
223,F08430,,,,,0413020A65,2011,26,11,2006,4,04/12/2010,F,4.2,4,12,2010,2
223,F08430,,,,,0413020A65,2012,26,11,2006,5,31/12/2011,,,,,2011,5
223,F08430,,,,,0413020A65,2013,26,11,2006,6,09/12/2012,F,4.6,10,12,2012,2
224,F09275,R5302-TH,R5302-TH,--,,04162E8450,2012,,,2007,4,12/12/2011,F,4.4,14,12,2011,3
225,F09052,R5357-TH,R5357-TH,--,,0415A4F492,2013,29,11,2007,5,11/12/2012,F,4.3,12,12,2012,2
226,F09014,R5373-TH,R5373,++,,04159E0844,2013,30,11,2007,5,13/12/2012,M,3.7,13,12,2012,3
226,F09014,R5373-TH,R5373,++,,04159E0844,2014,30,11,2007,6,12/12/2013,F,3.9,13,12,2013,2
227,F08988,R5383,R5383,++,,0415A4FAFB,2012,25,11,2007,4,12/12/2011,M,5.5,14,12,2011,3
227,F08988,R5383-TH,R5383,-+,,0415A4FAFB,2013,25,11,2007,5,17/12/2012,M,5.7,19,12,2012,3
228,F09310,R5420-TH,R5420-TH,--,,04162E6B3B,2012,,,2007,4,12/12/2011,M,5.1,13,12,2011,3
228,F09310,R5420-TH,R5420-TH,--,,04162E6B3B,2015,,,2007,7,04/12/2014,F,5.3,7,12,2014,2
228,F09310,R5420-TH,R5420-TH,--,,04162E6B3B,2016,,,2007,8,22/12/2015,F,4.5,22,12,2015,3
228,F09310,R5420-TH,R5420-TH,--,,04162E6B3B,2017,,,2007,9,17/12/2016,F,4.8,20,12,2016,2
228,F09310,R5420-TH,R5420-TH,--,,04162E6B3B,2018,,,2007,10,08/12/2017,F,5.2,10,12,2017,2
229,F09311,R5421-TH,R5421-TH,--,,04162E945D,2014,,,2007,6,12/12/2013,M,5.5,14,12,2013,2
229,F09311,R5421-TH,R5421-TH,--,,04162E945D,2015,,,2007,7,04/12/2014,F,4.3,5,12,2014,2
230,F09130,R5426-TH,R5426-TH,--,,04162EBC7E,2012,7,12,2007,4,29/12/2011,M,3.6,29,12,2011,2
230,F09130,R5426-TH,R5426-TH,--,,04162EBC7E,2013,7,12,2007,5,20/12/2012,M,4.3,21,12,2012,3
230,F09130,R5426-TH,R5426-TH,--,,04162EBC7E,2014,7,12,2007,6,20/12/2013,,,,,2013,5
230,F09130,R5426-TH,R5426-TH,--,,04162EBC7E,2015,7,12,2007,7,02/01/2015,,,,,2014,5
230,F09130,R5426-TH,R5426-TH,--,,04162EBC7E,2016,7,12,2007,8,17/12/2015,F,4.7,18,12,2015,3
230,F09130,R5426-TH,R5426-TH,--,,04162EBC7E,2017,7,12,2007,9,15/12/2016,F,4.8,17,12,2016,2
230,F09130,R5426-TH,R5426-TH,--,,04162EBC7E,2018,7,12,2007,10,16/12/2017,M,6.1,17,12,2017,2
230,F09130,R5426-TH,R5426-TH,--,,04162EBC7E,2019,7,12,2007,11,19/12/2018,F,4.6,21,12,2018,2
230,F09130,R5426-TH,R5426-TH,--,,04162EBC7E,2020,7,12,2007,12,13/12/2019,F,5.3,16,12,2019,2
230,F09130,R5426-TH,R5426-TH,--,,04162EBC7E,2021,7,12,2007,13,09/12/2020,M,6.3,12,12,2020,2
230,F09130,R5426-TH,R5426-TH,--,,04162EBC7E,2022,7,12,2007,14,16/12/2021,F,4.95,19,12,2021,2
231,F09295,R5433,R5433,++,,417083536,2013,,,2007,5,13/12/2012,M,4.6,14,12,2012,3
232,F09126,R5447-TH,R5447-TH,--,,04162E8282,2013,9,12,2007,5,24/12/2012,F,4.1,25,12,2012,3
233,F09252,R5450-TH,R5450-TH,--,,04162EBD12,2013,20,12,2007,5,23/12/2012,F,4.1,25,12,2012,3
233,F09252,R5450-TH,R5450-TH,--,,04162EBD12,2014,20,12,2007,6,02/12/2013,,,,,2013,5
233,F09252,R5450-TH,R5450-TH,--,,04162EBD12,2015,20,12,2007,7,17/12/2014,M,5.2,18,12,2014,2
233,F09252,R5450-TH,R5450-TH,--,,04162EBD12,2016,20,12,2007,8,18/12/2015,F,4.3,19,12,2015,3
233,F09252,R5450-TH,R5450-TH,--,,04162EBD12,2017,20,12,2007,9,17/12/2016,F,5.2,18,12,2016,2
233,F09252,R5450-TH,R5450-TH,--,,04162EBD12,2017,20,12,2007,9,17/12/2016,F,4.4,18,12,2016,2
233,F09252,R5450-TH,R5450-TH,--,,04162EBD12,2018,20,12,2007,10,14/12/2017,M,4.5,16,12,2017,2
233,F09252,R5450-TH,R5450-TH,--,,04162EBD12,2019,20,12,2007,11,24/12/2018,M,2.9,25,12,2018,2
233,F09252,R5450-TH,R5450-TH,--,,04162EBD12,2020,20,12,2007,12,15/12/2019,F,5.4,16,12,2019,2
233,F09252,R5450-TH,R5450-TH,--,,04162EBD12,2021,20,12,2007,13,02/01/2021,M,4.7,2,1,2021,3
233,F09252,R5450-TH,R5450-TH,--,,04162EBD12,2022,20,12,2007,14,27/12/2021,,,,,2021,5
233,F09252,R5450-TH,R5450-TH,--,,04162EBD12,2023,20,12,2007,15,27/12/2021,F,5.2,20,12,2022,2
234,F09059,R5462-TH,R5462-TH,--,,04159E3173,2012,30,11,2007,4,07/12/2011,F,4.8,8,12,2011,2
234,F09059,R5462-TH,R5462-TH,--,,04159E3173,2013,30,11,2007,5,08/12/2012,F,4,9,12,2012,2
235,F09330,R5473-TH,R5473-TH,--,,04162E8CA1,2013,,,2007,5,28/12/2012,F,3.4,28,12,2012,2
236,F09346,R5502-TH,R5502-TH,--,,04162EBA58,2013,,,2007,5,06/12/2012,F,3.8,7,12,2012,2
236,F09346,R5502-TH,R5502-TH,--,,04162EBA58,2014,,,2007,6,15/12/2013,,,,,2013,5
236,F09346,R5502-TH,R5502-TH,--,,04162EBA58,2015,,,2007,7,04/12/2014,M,4.9,5,12,2014,2
236,F09346,R5502-TH,R5502-TH,--,,04162EBA58,2016,,,2007,8,12/12/2015,M,4.9,13,12,2015,2
236,F09346,R5502-TH,R5502-TH,--,,04162EBA58,2017,,,2007,9,11/12/2016,,,,,2016,5
236,F09346,R5502-TH,R5502-TH,--,,04162EBA58,2020,,,2007,12,04/12/2019,F,5.1,6,12,2019,2
236,F09346,R5502-TH,R5502-TH,--,,04162EBA58,2021,,,2007,13,03/12/2020,F,4.2,4,12,2020,2
236,F09346,R5502-TH,R5502-TH,--,,04162EBA58,2022,,,2007,14,07/12/2021,M,5.2,8,12,2021,2
236,F09346,R5502-TH,R5502-TH,--,,04162EBA58,2023,,,2007,15,05/12/2022,M,5.6,6,12,2022,2
237,F09202/F09354,R5511-TH,R5511-TH,--,,04162E87D2/04162EA20E,2012,14,12,2007,4,24/12/2011,F,4.3,25,12,2011,2
237,F09202/F09354,R5511-TH,R5511-TH,--,,04162E87D2/04162EA20E,2013,14,12,2007,5,20/12/2012,F,5.2,21,12,2012,2
238,F12612,R5546-TH,R5546-TH,--,,04162E8FD7,2013,,,2007,5,24/12/2012,M,3.9,25,12,2012,2
238,F12612,R5546-TH,R5546-TH,--,,04162E8FD7,2014,,,2007,6,08/12/2013,,,,,2013,5
238,F12612,R5546-TH,R5546-TH,--,,04162E8FD7,2015,,,2007,7,06/12/2014,M,5,7,12,2014,2
238,F12612,R5546-TH,R5546-TH,--,,04162E8FD7,2015,,,2007,7,06/12/2014,F,4.4,7,12,2014,3
238,F12612,R5546-TH,R5546-TH,--,,04162E8FD7,2016,,,2007,8,10/12/2015,F,4.4,11,12,2015,3
238,F12612,R5546-TH,R5546-TH,--,,04162E8FD7,2017,,,2007,9,07/12/2016,F,4.6,8,12,2016,2
238,F12612,R5546-TH,R5546-TH,--,,04162E8FD7,2018,,,2007,10,08/12/2017,F,3.9,9,12,2017,3
239,F09385,R5551-TH,R5551-TH,--,,04162EC18A,2012,,,2007,4,15/12/2011,F,3.5,16,12,2011,3
239,F09385,R5551-TH,R5551-TH,--,,04162EC18A,2013,,,2007,5,04/12/2012,M,4,5,12,2012,3
239,F09385,R5551-TH,R5551-TH,--,,04162EC18A,2014,,,2007,6,05/12/2013,,,,,2013,5
239,F09385,R5551-TH,R5551-TH,--,,04162EC18A,2015,,,2007,7,12/12/2014,F,4.2,15,12,2014,2
240,F09398,R5565-TH,R5565-TH,--,,04162EAF50,2013,,,2007,5,08/12/2012,M,5.1,9,12,2012,2
241,F09410,R5583,R5583,++,,04162E74FD,2012,,,2007,4,10/12/2011,F,4.8,11,12,2011,2
241,F09410,R5583,R5583-TH,+-,,04162E74FD,2013,,,2007,5,10/12/2012,M,4.7,11,12,2012,3
241,F09410,R5583,R5583-TH,+-,,04162E74FD,2014,,,2007,6,30/11/2013,F,5.4,1,12,2013,2
241,F09410,R5583,R5583-TH,+-,,04162E74FD,2015,,,2007,7,03/12/2014,F,5,4,12,2014,2
241,F09410,R5583,R5583-TH,+-,,04162E74FD,2016,,,2007,8,13/01/2016,,,,,2015,5
241,F09410,R5583,R5583-TH,+-,,04162E74FD,2017,,,2007,9,10/12/2016,F,5,11,12,2016,2
242,F09421,R5596-TH,R5596-TH,--,,04162EAF9B,2013,,,2007,5,18/12/2012,F,3.5,19,12,2012,4
243,F09436,W7459-TH,W7459-TH,--,,04162EB871,2013,,,2007,5,19/12/2012,F,4.1,22,12,2012,2
243,F09436,W7459-TH,W7459-TH,--,,04162EB871,2014,,,2007,6,16/12/2013,M,4.8,17,12,2013,3
243,F09436,W7459-TH,W7459-TH,--,,04162EB871,2015,,,2007,7,11/12/2014,M,5.1,14,12,2014,2
244,F09439,W7462-TH,W7462-TH,--,,04162E6FEB,2013,,,2007,5,13/12/2012,M,5,14,12,2012,2
245,F09433,W8004,W8004,++,,04162E9A12,2013,,,2007,5,,F,4.8,11,1,2013,3
246,F09048,,,,,0415A4EF3E,2011,28,11,2007,3,06/12/2010,F,4.1,9,12,2010,4
247,F09100,,,,,04162EAA93,2013,5,12,2007,5,26/12/2012,M,5.4,27,12,2012,3
248,F09956,O2402,O2402-TH,+-,,04162E9798,2013,,,2008,4,20/12/2012,M,4.9,20,12,2012,3
248,F09956,O2402-TH,O2402-TH,--,,04162E9798,2015,,,2008,6,09/12/2014,M,4.3,10,12,2014,2
248,F09956,O2402-TH,O2402-TH,--,,04162E9798,2016,,,2008,7,19/12/2015,M,4.9,20,12,2015,2
248,F09956,O2402-TH,O2402-TH,--,,04162E9798,2017,,,2008,8,24/12/2016,,,,,2016,5
248,F09956,O2402-TH,O2402-TH,--,,04162E9798,2018,,,2008,9,22/12/2017,,,,,2017,5
248,F09956,O2402-TH,O2402-TH,--,,04162E9798,2019,,,2008,10,18/12/2018,,,,,2018,5
249,F10083,O2658-TH,O2658-TH,--,,04162EB165,2015,,,2008,6,11/12/2014,F,4.1,12,12,2014,2
249,F10083,O2658-TH,O2658-TH,--,,04162EB165,2017,,,2008,8,13/12/2016,M,5.2,14,12,2016,3
250,F09685,,,,,04162E9C2D,2013,29,11,2008,4,15/12/2012,F,4.4,16,12,2012,3
251,F10396,G5502-TH,G5502-TH,--,,04162EBE00,2016,24,12,2009,6,01/01/2016,M,5.4,2,1,2016,2
252,F10230,G5503,G5503-TH,+-,,04162E6AE8,2015,3,12,2009,5,07/12/2014,F,5,8,12,2014,2
252,F10230,G5503-TH,G5503-TH,--,,04162E6AE8,2016,3,12,2009,6,07/12/2015,,,,,2015,5
252,F10230,G5503-TH,G5503-TH,--,,04162E6AE8,2018,3,12,2009,8,29/11/2017,F,6.2,29,11,2017,4
252,F10230,G5503-TH,G5503-TH,--,,04162E6AE8,2019,3,12,2009,9,05/01/2019,,,,,2018,5
253,F10429,G5506,G5506-TH,+-,,04162EBCC3,2013,,,2009,3,18/12/2012,M,4.7,19,12,2012,2
253,F10429,G5506,G5506-TH,+-,,04162EBCC3,2014,,,2009,4,13/12/2013,,,,,2013,5
253,F10429,G5506,G5506-TH,+-,,04162EBCC3,2015,,,2009,#REF!,09/12/2014,M,4.7,9,12,2014,3
254,F10238,G5507-TH,G5507-TH,--,,04162E6F40,2014,4,12,2009,4,15/12/2013,F,3.9,17,12,2013,2
254,F10238,G5507-TH,G5507-TH,--,,04162E6F40,2015,4,12,2009,5,05/12/2014,M,4.4,5,12,2014,2
254,F10238,G5507-TH,G5507-TH,--,,04162E6F40,2016,4,12,2009,6,08/01/2016,,,,,2015,5
254,F10238,G5507-TH,G5507-TH,--,,04162E6F40,2017,4,12,2009,7,08/12/2016,M,4.7,9,12,2016,2
254,F10238,G5507-TH,G5507-TH,--,,04162E6F40,2018,4,12,2009,8,02/12/2017,M,4.8,4,12,2017,3
254,F10238,G5507-TH,G5507-TH,--,,04162E6F40,2019,4,12,2009,9,09/12/2018,M,4.7,9,12,2018,2
254,F10238,G5507-TH,G5507-TH,--,,04162E6F40,2020,4,12,2009,10,04/12/2019,M,4.4,5,12,2019,2
254,F10238,G5507-TH,G5507-TH,--,,04162E6F40,2021,4,12,2009,11,09/12/2020,F,4.7,11,12,2020,4
254,F10238,G5507-TH,G5507-TH,--,,04162E6F40,2022,4,12,2009,12,03/12/2021,M,4.45,4,12,2021,2
255,F10228,G5518-TS,G5518-TS,--,,04162EA41E,2014,3,12,2009,4,13/12/2013,M,4.7,15,12,2013,2
255,F10228,G5518-TS,G5518-TS,--,,04162EA41E,2015,3,12,2009,5,10/12/2014,F,4.6,11,12,2014,2
